"CAI_IND"|"Indicator"|"LOCATION"|"Country"|"TIME"|"Time"|"Value"|"Flag Codes"|"Flags"
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BEN"|"Benin"|"2004"|"2004"|21.48||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BOL"|"Bolivia (Plurinational State of)"|"2004"|"2004"|3.95||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BIH"|"Bosnia and Herzegovina"|"2004"|"2004"|2.25||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BWA"|"Botswana"|"2004"|"2004"|2.12||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BRA"|"Brazil"|"2004"|"2004"|4.53||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BRN"|"Brunei Darussalam"|"2004"|"2004"|8.43||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BGR"|"Bulgaria"|"2004"|"2004"|8.82||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BFA"|"Burkina Faso"|"2004"|"2004"|3.16||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"BDI"|"Burundi"|"2004"|"2004"|0.41||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CMR"|"Cameroon"|"2004"|"2004"|1.46||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CHL"|"Chile"|"2004"|"2004"|5.13||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CHN"|"China"|"2004"|"2004"|1.04||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"COL"|"Colombia"|"2004"|"2004"|0.81||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"COM"|"Comoros"|"2004"|"2004"|3.91||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CRI"|"Costa Rica"|"2004"|"2004"|2.44||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CIV"|"Côte d'Ivoire"|"2004"|"2004"|4.07||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"HRV"|"Croatia"|"2004"|"2004"|3.46||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CUB"|"Cuba"|"2004"|"2004"|0.22||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"CYP"|"Cyprus"|"2004"|"2004"|12.55||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"DOM"|"Dominican Republic"|"2004"|"2004"|2.05||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SLV"|"El Salvador"|"2004"|"2004"|1.43||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"EST"|"Estonia"|"2004"|"2004"|11.45||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ETH"|"Ethiopia"|"2004"|"2004"|0.16||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"FJI"|"Fiji"|"2004"|"2004"|5.87||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"GIN"|"Guinea"|"2004"|"2004"|1.36||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"GUY"|"Guyana"|"2004"|"2004"|5.97||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"HTI"|"Haiti"|"2004"|"2004"|0.65||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"IND"|"India"|"2004"|"2004"|4.13||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"IDN"|"Indonesia"|"2005"|"2005"|5.9||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"IRN"|"Iran (Islamic Republic of)"|"2004"|"2004"|4.64||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"JAM"|"Jamaica"|"2004"|"2004"|2.07||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"JOR"|"Jordan"|"2004"|"2004"|1.33||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"KEN"|"Kenya"|"2004"|"2004"|0.34||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"KWT"|"Kuwait"|"2004"|"2004"|4.32||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"KGZ"|"Kyrgyzstan"|"2004"|"2004"|0.58||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LAO"|"Lao People's Democratic Republic"|"2004"|"2004"|2.64||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LVA"|"Latvia"|"2004"|"2004"|11.71||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LBN"|"Lebanon"|"2004"|"2004"|6.03||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LBR"|"Liberia"|"2004"|"2004"|2.86||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LBY"|"Libya"|"2004"|"2004"|1.18||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LTU"|"Lithuania"|"2004"|"2004"|4.94||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MKD"|"North Macedonia"|"2004"|"2004"|6.42||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MDG"|"Madagascar"|"2004"|"2004"|1.25||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MWI"|"Malawi"|"2004"|"2004"|0.46||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MYS"|"Malaysia"|"2004"|"2004"|2.3||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MDV"|"Maldives"|"2004"|"2004"|16.54||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MLI"|"Mali"|"2004"|"2004"|8.05||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MLT"|"Malta"|"2004"|"2004"|13.86||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MRT"|"Mauritania"|"2004"|"2004"|3.42||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MUS"|"Mauritius"|"2004"|"2004"|12.79||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MNG"|"Mongolia"|"2004"|"2004"|3.42||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MAR"|"Morocco"|"2004"|"2004"|2.2||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MOZ"|"Mozambique"|"2004"|"2004"|3.36||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"NAM"|"Namibia"|"2004"|"2004"|3.92||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ANT"|"Netherlands Antilles"|"2004"|"2004"|36.35||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"NIC"|"Nicaragua"|"2004"|"2004"|2.36||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"NER"|"Niger"|"2004"|"2004"|0.52||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"NGA"|"Nigeria"|"2004"|"2004"|0.7||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"PSE"|"Palestine"|"2004"|"2004"|1.66||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"OMN"|"Oman"|"2004"|"2004"|4.54||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"PAK"|"Pakistan"|"2004"|"2004"|6.06||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"PAN"|"Panama"|"2004"|"2004"|3.95||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"PNG"|"Papua New Guinea"|"2004"|"2004"|0.99||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"PER"|"Peru"|"2004"|"2004"|4.57||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"PHL"|"Philippines"|"2004"|"2004"|1.68||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"QAT"|"Qatar"|"2004"|"2004"|9.46||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ROU"|"Romania"|"2004"|"2004"|9.19||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"RUS"|"Russian Federation"|"2004"|"2004"|2.06||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"RWA"|"Rwanda"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"VCT"|"Saint Vincent and the Grenadines"|"2005"|"2005"|35.74||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"WSM"|"Samoa"|"2004"|"2004"|18.78||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SAU"|"Saudi Arabia"|"2004"|"2004"|1.01||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SEN"|"Senegal"|"2004"|"2004"|5.02||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SYC"|"Seychelles"|"2004"|"2004"|17.64||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SGP"|"Singapore"|"2004"|"2004"|3.48||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SVN"|"Slovenia"|"2004"|"2004"|2.94||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ZAF"|"South Africa"|"2004"|"2004"|0.68||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"LKA"|"Sri Lanka"|"2004"|"2004"|0.92||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SUR"|"Suriname"|"2004"|"2004"|10.67||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SUR"|"Suriname"|"2005"|"2005"|14.05||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SWZ"|"Eswatini"|"2004"|"2004"|3.78||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"SYR"|"Syrian Arab Republic"|"2004"|"2004"|0.44||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"TZA"|"United Republic of Tanzania"|"2004"|"2004"|0.97||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"TGO"|"Togo"|"2004"|"2004"|0.55||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"TTO"|"Trinidad and Tobago"|"2004"|"2004"|2.98||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"TUN"|"Tunisia"|"2004"|"2004"|1.84||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"TKM"|"Turkmenistan"|"2004"|"2004"|0.63||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"UGA"|"Uganda"|"2004"|"2004"|0.74||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"UKR"|"Ukraine"|"2004"|"2004"|1.38||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ARE"|"United Arab Emirates"|"2004"|"2004"|3.63||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"UZB"|"Uzbekistan"|"2004"|"2004"|0.29||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"VUT"|"Vanuatu"|"2004"|"2004"|10.78||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"VEN"|"Venezuela (Bolivarian Republic of)"|"2004"|"2004"|5.52||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"YEM"|"Yemen"|"2004"|"2004"|1.03||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ZMB"|"Zambia"|"2004"|"2004"|0.72||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"ZWE"|"Zimbabwe"|"2004"|"2004"|0.43||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"MAC"|"China, Macao Special Administrative Region"|"2004"|"2004"|33.98||
"DNTPILX"|"Daily newspapers: number of titles per 1,000,000 literate inhabitants"|"XDN"|"Sudan (pre-secession)"|"2004"|"2004"|1.69||
"500036"|"Daily newspapers: total average circulation"|"AUS"|"Australia"|"2004"|"2004"|3114000||
"500036"|"Daily newspapers: total average circulation"|"AUT"|"Austria"|"2004"|"2004"|2570000||
"500036"|"Daily newspapers: total average circulation"|"BEL"|"Belgium"|"2004"|"2004"|1706000||
"500036"|"Daily newspapers: total average circulation"|"CAN"|"Canada"|"2004"|"2004"|5578000||
"500036"|"Daily newspapers: total average circulation"|"CZE"|"Czechia"|"2004"|"2004"|1861000||
"500036"|"Daily newspapers: total average circulation"|"DNK"|"Denmark"|"2004"|"2004"|1906000||
"500036"|"Daily newspapers: total average circulation"|"FIN"|"Finland"|"2004"|"2004"|2255000||
"500036"|"Daily newspapers: total average circulation"|"FRA"|"France"|"2004"|"2004"|9890365||
"500036"|"Daily newspapers: total average circulation"|"FRA"|"France"|"2005"|"2005"|9973422||
"500036"|"Daily newspapers: total average circulation"|"DEU"|"Germany"|"2004"|"2004"|22100000||
"500036"|"Daily newspapers: total average circulation"|"HUN"|"Hungary"|"2004"|"2004"|2195000||
"500036"|"Daily newspapers: total average circulation"|"ISL"|"Iceland"|"2004"|"2004"|161571||
"500036"|"Daily newspapers: total average circulation"|"IRL"|"Ireland"|"2004"|"2004"|742000||
"500036"|"Daily newspapers: total average circulation"|"ITA"|"Italy"|"2004"|"2004"|8017000||
"500036"|"Daily newspapers: total average circulation"|"JPN"|"Japan"|"2004"|"2004"|70446000||
"500036"|"Daily newspapers: total average circulation"|"LUX"|"Luxembourg"|"2004"|"2004"|115142||
"500036"|"Daily newspapers: total average circulation"|"NLD"|"Netherlands"|"2004"|"2004"|5001000||
"500036"|"Daily newspapers: total average circulation"|"NZL"|"New Zealand"|"2004"|"2004"|739000||
"500036"|"Daily newspapers: total average circulation"|"NOR"|"Norway"|"2004"|"2004"|2378000||
"500036"|"Daily newspapers: total average circulation"|"POL"|"Poland"|"2004"|"2004"|4345000||
"500036"|"Daily newspapers: total average circulation"|"SVK"|"Slovakia"|"2004"|"2004"|677075||
"500036"|"Daily newspapers: total average circulation"|"ESP"|"Spain"|"2004"|"2004"|6183000||
"500036"|"Daily newspapers: total average circulation"|"SWE"|"Sweden"|"2004"|"2004"|4324000||
"500036"|"Daily newspapers: total average circulation"|"CHE"|"Switzerland"|"2004"|"2004"|3105000||
"500036"|"Daily newspapers: total average circulation"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2004"|"2004"|17375000||
"500036"|"Daily newspapers: total average circulation"|"USA"|"United States of America"|"2004"|"2004"|57347000||
"500036"|"Daily newspapers: total average circulation"|"AGO"|"Angola"|"2004"|"2004"|35000||
"500036"|"Daily newspapers: total average circulation"|"ARG"|"Argentina"|"2004"|"2004"|1363000||
"500036"|"Daily newspapers: total average circulation"|"ARM"|"Armenia"|"2004"|"2004"|23000||
"500036"|"Daily newspapers: total average circulation"|"BLR"|"Belarus"|"2004"|"2004"|800250||
"500036"|"Daily newspapers: total average circulation"|"BEN"|"Benin"|"2004"|"2004"|3000||
"500036"|"Daily newspapers: total average circulation"|"BMU"|"Bermuda"|"2004"|"2004"|16708||
"500036"|"Daily newspapers: total average circulation"|"BWA"|"Botswana"|"2004"|"2004"|75278||
"500036"|"Daily newspapers: total average circulation"|"BRA"|"Brazil"|"2004"|"2004"|6552000||
"500036"|"Daily newspapers: total average circulation"|"BRN"|"Brunei Darussalam"|"2004"|"2004"|25000||
"500036"|"Daily newspapers: total average circulation"|"BGR"|"Bulgaria"|"2004"|"2004"|615600||
"500036"|"Daily newspapers: total average circulation"|"CYM"|"Cayman Islands"|"2004"|"2004"|15400||
"500036"|"Daily newspapers: total average circulation"|"CHL"|"Chile"|"2004"|"2004"|816000||
"500036"|"Daily newspapers: total average circulation"|"CHN"|"China"|"2004"|"2004"|96704000||
"500036"|"Daily newspapers: total average circulation"|"COL"|"Colombia"|"2004"|"2004"|1004000||
"500036"|"Daily newspapers: total average circulation"|"CRI"|"Costa Rica"|"2004"|"2004"|275200||
"500036"|"Daily newspapers: total average circulation"|"CUB"|"Cuba"|"2004"|"2004"|727600||
"500036"|"Daily newspapers: total average circulation"|"DOM"|"Dominican Republic"|"2004"|"2004"|365000||
"500036"|"Daily newspapers: total average circulation"|"SLV"|"El Salvador"|"2004"|"2004"|250000||
"500036"|"Daily newspapers: total average circulation"|"EST"|"Estonia"|"2004"|"2004"|257000||
"500036"|"Daily newspapers: total average circulation"|"ETH"|"Ethiopia"|"2004"|"2004"|358000||
"500036"|"Daily newspapers: total average circulation"|"FJI"|"Fiji"|"2004"|"2004"|44000||
"500036"|"Daily newspapers: total average circulation"|"GEO"|"Georgia"|"2004"|"2004"|17631||
"500036"|"Daily newspapers: total average circulation"|"GIB"|"Gibraltar"|"2004"|"2004"|6000||
"500036"|"Daily newspapers: total average circulation"|"IND"|"India"|"2004"|"2004"|79243139||
"500036"|"Daily newspapers: total average circulation"|"KGZ"|"Kyrgyzstan"|"2004"|"2004"|4923||
"500036"|"Daily newspapers: total average circulation"|"LAO"|"Lao People's Democratic Republic"|"2004"|"2004"|14558||
"500036"|"Daily newspapers: total average circulation"|"LVA"|"Latvia"|"2004"|"2004"|356800||
"500036"|"Daily newspapers: total average circulation"|"LBN"|"Lebanon"|"2004"|"2004"|215000||
"500036"|"Daily newspapers: total average circulation"|"LIE"|"Liechtenstein"|"2004"|"2004"|18387||
"500036"|"Daily newspapers: total average circulation"|"LTU"|"Lithuania"|"2004"|"2004"|371000||
"500036"|"Daily newspapers: total average circulation"|"MKD"|"North Macedonia"|"2004"|"2004"|180191||
"500036"|"Daily newspapers: total average circulation"|"MYS"|"Malaysia"|"2004"|"2004"|2753000||
"500036"|"Daily newspapers: total average circulation"|"MHL"|"Marshall Islands"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"500036"|"Daily newspapers: total average circulation"|"MUS"|"Mauritius"|"2004"|"2004"|95000||
"500036"|"Daily newspapers: total average circulation"|"MCO"|"Monaco"|"2004"|"2004"|8000||
"500036"|"Daily newspapers: total average circulation"|"MNG"|"Mongolia"|"2004"|"2004"|50000||
"500036"|"Daily newspapers: total average circulation"|"MOZ"|"Mozambique"|"2004"|"2004"|54900||
"500036"|"Daily newspapers: total average circulation"|"NAM"|"Namibia"|"2004"|"2004"|55800||
"500036"|"Daily newspapers: total average circulation"|"NER"|"Niger"|"2004"|"2004"|2500||
"500036"|"Daily newspapers: total average circulation"|"PSE"|"Palestine"|"2004"|"2004"|35000||
"500036"|"Daily newspapers: total average circulation"|"PAK"|"Pakistan"|"2004"|"2004"|7817958||
"500036"|"Daily newspapers: total average circulation"|"PAN"|"Panama"|"2004"|"2004"|206754||
"500036"|"Daily newspapers: total average circulation"|"PNG"|"Papua New Guinea"|"2004"|"2004"|51000||
"500036"|"Daily newspapers: total average circulation"|"PHL"|"Philippines"|"2004"|"2004"|6514102||
"500036"|"Daily newspapers: total average circulation"|"ROU"|"Romania"|"2004"|"2004"|1527894||
"500036"|"Daily newspapers: total average circulation"|"RUS"|"Russian Federation"|"2004"|"2004"|13280000||
"500036"|"Daily newspapers: total average circulation"|"SEN"|"Senegal"|"2004"|"2004"|100000||
"500036"|"Daily newspapers: total average circulation"|"SGP"|"Singapore"|"2004"|"2004"|1542000||
"500036"|"Daily newspapers: total average circulation"|"SLB"|"Solomon Islands"|"2004"|"2004"|5000||
"500036"|"Daily newspapers: total average circulation"|"ZAF"|"South Africa"|"2004"|"2004"|1408000||
"500036"|"Daily newspapers: total average circulation"|"SUR"|"Suriname"|"2005"|"2005"|36264||
"500036"|"Daily newspapers: total average circulation"|"SWZ"|"Eswatini"|"2004"|"2004"|27000||
"500036"|"Daily newspapers: total average circulation"|"TZA"|"United Republic of Tanzania"|"2004"|"2004"|60000||
"500036"|"Daily newspapers: total average circulation"|"TKM"|"Turkmenistan"|"2004"|"2004"|45000||
"500036"|"Daily newspapers: total average circulation"|"UKR"|"Ukraine"|"2004"|"2004"|6191600||
"500036"|"Daily newspapers: total average circulation"|"VUT"|"Vanuatu"|"2004"|"2004"|3000||
"500036"|"Daily newspapers: total average circulation"|"VEN"|"Venezuela (Bolivarian Republic of)"|"2004"|"2004"|2450000||
"500036"|"Daily newspapers: total average circulation"|"YEM"|"Yemen"|"2004"|"2004"|83300||
"500036"|"Daily newspapers: total average circulation"|"ZMB"|"Zambia"|"2004"|"2004"|55000||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"AUS"|"Australia"|"2004"|"2004"|155.07||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"AUT"|"Austria"|"2004"|"2004"|311.39||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BEL"|"Belgium"|"2004"|"2004"|164.68||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CAN"|"Canada"|"2004"|"2004"|174.56||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CZE"|"Czechia"|"2004"|"2004"|182.55||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"DNK"|"Denmark"|"2004"|"2004"|352.77||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"FIN"|"Finland"|"2004"|"2004"|431.07||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"FRA"|"France"|"2004"|"2004"|163.14||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"FRA"|"France"|"2005"|"2005"|163.52||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"DEU"|"Germany"|"2004"|"2004"|267.47||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"HUN"|"Hungary"|"2004"|"2004"|217.04||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ISL"|"Iceland"|"2004"|"2004"|551.62||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"IRL"|"Ireland"|"2004"|"2004"|182.41||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ITA"|"Italy"|"2004"|"2004"|137.1||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"JPN"|"Japan"|"2004"|"2004"|551.23||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"LUX"|"Luxembourg"|"2004"|"2004"|254.5||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"NLD"|"Netherlands"|"2004"|"2004"|307.5||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"NZL"|"New Zealand"|"2004"|"2004"|182.46||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"NOR"|"Norway"|"2004"|"2004"|516||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"POL"|"Poland"|"2004"|"2004"|113.6||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SVK"|"Slovakia"|"2004"|"2004"|125.69||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ESP"|"Spain"|"2004"|"2004"|144.48||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SWE"|"Sweden"|"2004"|"2004"|480.57||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CHE"|"Switzerland"|"2004"|"2004"|420.04||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2004"|"2004"|289.75||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"USA"|"United States of America"|"2004"|"2004"|193.19||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"AGO"|"Angola"|"2004"|"2004"|2.24||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ARG"|"Argentina"|"2004"|"2004"|35.52||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ARM"|"Armenia"|"2004"|"2004"|7.6||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BLR"|"Belarus"|"2004"|"2004"|81.26||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BEN"|"Benin"|"2004"|"2004"|0.36||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BMU"|"Bermuda"|"2004"|"2004"|263.87||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BWA"|"Botswana"|"2004"|"2004"|41.47||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BRA"|"Brazil"|"2004"|"2004"|35.55||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BRN"|"Brunei Darussalam"|"2004"|"2004"|68.36||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"BGR"|"Bulgaria"|"2004"|"2004"|78.98||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CYM"|"Cayman Islands"|"2004"|"2004"|348.1||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CHL"|"Chile"|"2004"|"2004"|50.61||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CHN"|"China"|"2004"|"2004"|74.1||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"COL"|"Colombia"|"2004"|"2004"|22.65||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CRI"|"Costa Rica"|"2004"|"2004"|64.71||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"CUB"|"Cuba"|"2004"|"2004"|64.69||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"DOM"|"Dominican Republic"|"2004"|"2004"|39.14||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SLV"|"El Salvador"|"2004"|"2004"|38.02||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"EST"|"Estonia"|"2004"|"2004"|190.6||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ETH"|"Ethiopia"|"2004"|"2004"|4.65||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"FJI"|"Fiji"|"2004"|"2004"|53.47||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"GEO"|"Georgia"|"2004"|"2004"|3.9||
